time,user_id,channel_capacity,allocated_bitrate,enforced_bitrate,allocated_resources,max_rate,min_rate,tokens,bucket_capacity,was_throttled
267,3,10821.04,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
267,4,3779.88,8000,8000,32,9600.0,8000,30400000.0,38400000.0,0
267,5,2313.68,2000,2000,9,3000.0,2000,10000000.0,12000000.0,0
267,6,10621.63,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
267,7,2945.04,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
268,0,9382.99,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
268,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
268,2,1000.0,2000,2000,30,3000.0,2000,7000000.0,12000000.0,0
268,3,10666.95,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
268,4,3686.08,4000,4000,17,6000.0,4000,20000000.0,24000000.0,0
268,5,2266.02,2000,2000,9,3000.0,2000,10000000.0,12000000.0,0
268,6,10942.04,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
268,7,3084.46,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
269,0,9105.13,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
269,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
269,2,1074.73,2000,2000,28,3000.0,2000,8000000.0,12000000.0,0
269,3,10951.99,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
269,4,4081.22,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
269,5,2113.75,2000,2000,10,3000.0,2000,10000000.0,12000000.0,0
269,6,10739.33,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
269,7,2770.07,4000,4000,22,6000.0,4000,14000000.0,24000000.0,0
270,0,9046.62,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
270,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
270,2,1222.83,2000,2000,25,3000.0,2000,9000000.0,12000000.0,0
270,3,10933.0,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
270,4,4001.26,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
270,5,2136.52,2000,2000,10,3000.0,2000,10000000.0,12000000.0,0
270,6,10530.54,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
270,7,3292.45,4000,4000,19,6000.0,4000,16000000.0,24000000.0,0
271,0,8644.71,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
271,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
271,2,1526.37,2000,2000,20,3000.0,2000,10000000.0,12000000.0,0
271,3,10934.7,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
271,4,3953.75,4000,4000,16,6000.0,4000,20000000.0,24000000.0,0
271,5,2082.9,2000,2000,10,3000.0,2000,10000000.0,12000000.0,0
271,6,10485.44,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
271,7,3635.66,4000,4000,17,6000.0,4000,18000000.0,24000000.0,0
272,0,8091.74,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
272,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
272,2,1312.78,2000,2000,23,3000.0,2000,10000000.0,12000000.0,0
272,3,10868.04,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
272,4,3846.44,4000,4000,16,6000.0,4000,20000000.0,24000000.0,0
272,5,2171.18,2000,2000,10,3000.0,2000,10000000.0,12000000.0,0
272,6,10085.91,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
272,7,3751.21,4000,4000,16,6000.0,4000,20000000.0,24000000.0,0
273,0,8597.82,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
273,1,5659.21,4000,4000,8,6000.0,4000,20000000.0,24000000.0,0
273,2,1341.24,2000,2000,23,3000.0,2000,10000000.0,12000000.0,0
273,3,10702.54,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
273,4,3952.91,4000,4000,16,6000.0,4000,20000000.0,24000000.0,0
273,5,2174.06,2000,2000,10,3000.0,2000,10000000.0,12000000.0,0
273,6,9925.54,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
273,7,3873.17,4000,4000,16,6000.0,4000,20000000.0,24000000.0,0
274,0,9048.9,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
274,1,5611.48,4000,4000,8,6000.0,4000,20000000.0,24000000.0,0
274,2,1449.2,2000,2000,21,3000.0,2000,10000000.0,12000000.0,0
274,3,10379.23,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
274,4,3713.8,4000,4000,17,6000.0,4000,20000000.0,24000000.0,0
274,5,2244.92,2000,2000,9,3000.0,2000,10000000.0,12000000.0,0
274,6,10296.57,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
274,7,3962.08,4000,4000,16,6000.0,4000,20000000.0,24000000.0,0
275,0,8970.64,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
275,1,5611.3,8000,8000,22,9600.0,8000,21600000.0,38400000.0,0
275,2,1261.64,2000,2000,24,3000.0,2000,10000000.0,12000000.0,0
275,3,10530.35,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
275,4,3934.38,4000,4000,16,6000.0,4000,20000000.0,24000000.0,0
275,5,2177.1,2000,2000,10,3000.0,2000,10000000.0,12000000.0,0
275,6,10179.06,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
275,7,4028.55,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
276,0,8861.46,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
276,1,5594.77,8000,8000,22,9600.0,8000,23200000.0,38400000.0,0
276,2,1576.6,2000,2000,20,3000.0,2000,10000000.0,12000000.0,0
276,3,10468.6,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
276,4,3844.8,4000,4000,16,6000.0,4000,20000000.0,24000000.0,0
276,5,2079.97,2000,2000,10,3000.0,2000,10000000.0,12000000.0,0
276,6,10365.11,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
276,7,3983.24,4000,4000,16,6000.0,4000,20000000.0,24000000.0,0
277,0,8699.12,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
277,1,5925.1,8000,8000,21,9600.0,8000,24800000.0,38400000.0,0
277,2,1789.54,2000,2000,17,3000.0,2000,10000000.0,12000000.0,0
277,3,10318.49,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
277,4,3378.16,4000,4000,18,6000.0,4000,20000000.0,24000000.0,0
277,5,2231.1,2000,2000,9,3000.0,2000,10000000.0,12000000.0,0
277,6,10193.95,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
277,7,4180.9,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
278,0,8206.59,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
278,1,6000.0,8000,8000,20,9600.0,8000,26400000.0,38400000.0,0
278,2,1607.86,2000,2000,19,3000.0,2000,10000000.0,12000000.0,0
278,3,10501.18,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
278,4,3381.73,4000,4000,18,6000.0,4000,20000000.0,24000000.0,0
278,5,2088.01,2000,2000,10,3000.0,2000,10000000.0,12000000.0,0
278,6,10092.19,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
278,7,4352.48,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
279,0,8233.06,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
279,1,6000.0,8000,8000,20,9600.0,8000,28000000.0,38400000.0,0
279,2,1904.33,2000,2000,16,3000.0,2000,10000000.0,12000000.0,0
279,3,10110.12,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
279,4,3786.03,4000,4000,16,6000.0,4000,20000000.0,24000000.0,0
279,5,2103.66,2000,2000,10,3000.0,2000,10000000.0,12000000.0,0
279,6,9867.49,8000,8000,9,9600.0,8000,21600000.0,38400000.0,0
279,7,4019.9,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
280,0,8185.78,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
280,1,6000.0,8000,8000,20,9600.0,8000,29600000.0,38400000.0,0
280,2,1885.2,2000,2000,16,3000.0,2000,10000000.0,12000000.0,0
280,3,10487.91,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
280,4,3423.24,4000,4000,18,6000.0,4000,20000000.0,24000000.0,0
280,5,2101.85,2000,2000,10,3000.0,2000,10000000.0,12000000.0,0
280,6,9554.4,8000,8000,9,9600.0,8000,23200000.0,38400000.0,0
280,7,4110.81,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
281,0,8407.51,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
281,1,5894.81,8000,8000,21,9600.0,8000,30400000.0,38400000.0,0
281,2,1494.56,2000,2000,21,3000.0,2000,10000000.0,12000000.0,0
281,3,10537.65,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
281,4,3532.42,4000,4000,17,6000.0,4000,20000000.0,24000000.0,0
281,5,2162.49,2000,2000,10,3000.0,2000,10000000.0,12000000.0,0
281,6,9863.34,8000,8000,9,9600.0,8000,24800000.0,38400000.0,0
281,7,3843.04,2000,2000,6,3000.0,2000,10000000.0,12000000.0,0
282,0,8577.56,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
282,1,6000.0,8000,8000,20,9600.0,8000,30400000.0,38400000.0,0
282,2,1227.78,2000,2000,25,3000.0,2000,10000000.0,12000000.0,0
282,3,10617.56,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
282,4,3406.38,4000,4000,18,6000.0,4000,20000000.0,24000000.0,0
282,5,2150.26,2000,2000,10,3000.0,2000,10000000.0,12000000.0,0
282,6,9950.26,8000,8000,9,9600.0,8000,26400000.0,38400000.0,0
282,7,3721.24,2000,2000,6,3000.0,2000,10000000.0,12000000.0,0
283,0,8408.63,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
283,1,6000.0,8000,8000,20,9600.0,8000,30400000.0,38400000.0,0
283,2,1064.69,2000,2000,29,3000.0,2000,10000000.0,12000000.0,0
283,3,10346.1,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
283,4,3576.22,4000,4000,17,6000.0,4000,20000000.0,24000000.0,0
283,5,1977.95,1000,1000,6,1500.0,1000,5000000.0,6000000.0,0
283,6,10116.84,8000,8000,8,9600.0,8000,28000000.0,38400000.0,0
283,7,3836.88,2000,2000,6,3000.0,2000,10000000.0,12000000.0,0
284,0,7977.18,4000,4000,6,6000.0,4000,20000000.0,24000000.0,0
284,1,5830.61,8000,8000,21,9600.0,8000,30400000.0,38400000.0,0
284,2,1243.81,2000,2000,25,3000.0,2000,10000000.0,12000000.0,0
284,3,10100.81,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
284,4,3460.12,4000,4000,18,6000.0,4000,20000000.0,24000000.0,0
284,5,2047.25,1000,1000,5,1500.0,1000,5000000.0,6000000.0,0
284,6,10312.69,8000,8000,8,9600.0,8000,29600000.0,38400000.0,0
284,7,3774.0,2000,2000,6,3000.0,2000,10000000.0,12000000.0,0
285,0,7827.8,4000,4000,6,6000.0,4000,20000000.0,24000000.0,0
285,1,6000.0,8000,8000,20,9600.0,8000,30400000.0,38400000.0,0
285,2,1504.64,4000,4000,40,6000.0,4000,14000000.0,24000000.0,0
285,3,10345.53,8000,8000,8,9600.0,8000,21600000.0,38400000.0,0
285,4,3481.45,2000,2000,6,3000.0,2000,10000000.0,12000000.0,0
285,5,1926.01,1000,1000,6,1500.0,1000,5000000.0,6000000.0,0
285,6,10105.08,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
285,7,3904.63,2000,2000,6,3000.0,2000,10000000.0,12000000.0,0
286,0,7932.4,8000,8000,16,9600.0,8000,21600000.0,38400000.0,0
286,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
286,2,1602.21,4000,4000,38,6000.0,4000,16000000.0,24000000.0,0
286,3,9969.76,8000,8000,9,9600.0,8000,23200000.0,38400000.0,0
286,4,3744.44,2000,2000,6,3000.0,2000,10000000.0,12000000.0,0
286,5,1776.31,1000,1000,6,1500.0,1000,5000000.0,6000000.0,0
286,6,10009.08,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
286,7,3967.18,2000,2000,6,3000.0,2000,10000000.0,12000000.0,0
287,0,8431.32,8000,8000,10,9600.0,8000,23200000.0,38400000.0,0
287,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
287,2,1693.22,4000,4000,36,6000.0,4000,18000000.0,24000000.0,0
287,3,9923.96,8000,8000,9,9600.0,8000,24800000.0,38400000.0,0
287,4,3878.06,2000,2000,6,3000.0,2000,10000000.0,12000000.0,0
287,5,1909.45,1000,1000,6,1500.0,1000,5000000.0,6000000.0,0
287,6,9928.92,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
287,7,4415.98,2000,2000,5,3000.0,2000,10000000.0,12000000.0,0
288,0,8488.84,8000,8000,10,9600.0,8000,24800000.0,38400000.0,0
288,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
288,2,1793.1,4000,4000,34,6000.0,4000,20000000.0,24000000.0,0
288,3,10029.36,8000,8000,8,9600.0,8000,26400000.0,38400000.0,0
288,4,4087.8,2000,2000,5,3000.0,2000,10000000.0,12000000.0,0
288,5,1816.87,1000,1000,6,1500.0,1000,5000000.0,6000000.0,0
288,6,9789.34,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
288,7,4140.94,2000,2000,5,3000.0,2000,10000000.0,12000000.0,0
289,0,8598.71,8000,8000,10,9600.0,8000,26400000.0,38400000.0,0
289,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
289,2,1861.77,4000,4000,33,6000.0,4000,20000000.0,24000000.0,0
289,3,10447.98,8000,8000,8,9600.0,8000,28000000.0,38400000.0,0
289,4,4086.4,2000,2000,5,3000.0,2000,10000000.0,12000000.0,0
289,5,1917.18,1000,1000,6,1500.0,1000,5000000.0,6000000.0,0
289,6,9516.42,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
289,7,4044.17,2000,2000,5,3000.0,2000,10000000.0,12000000.0,0
290,0,8772.6,8000,8000,10,9600.0,8000,28000000.0,38400000.0,0
290,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
290,2,1817.68,4000,4000,34,6000.0,4000,20000000.0,24000000.0,0
290,3,10430.08,8000,8000,8,9600.0,8000,29600000.0,38400000.0,0
290,4,3706.93,2000,2000,6,3000.0,2000,10000000.0,12000000.0,0
290,5,1863.62,1000,1000,6,1500.0,1000,5000000.0,6000000.0,0
290,6,9739.01,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
290,7,4187.97,2000,2000,5,3000.0,2000,10000000.0,12000000.0,0
291,0,8897.76,8000,8000,9,9600.0,8000,29600000.0,38400000.0,0
291,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
291,2,1818.74,4000,4000,33,6000.0,4000,20000000.0,24000000.0,0
291,3,10265.0,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
291,4,3881.64,2000,2000,6,3000.0,2000,10000000.0,12000000.0,0
291,5,1926.77,1000,1000,6,1500.0,1000,5000000.0,6000000.0,0
291,6,9862.02,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
291,7,4056.46,4000,4000,10,6000.0,4000,14000000.0,24000000.0,0
292,0,8359.43,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
292,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
292,2,1746.91,4000,4000,35,6000.0,4000,20000000.0,24000000.0,0
292,3,10049.3,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
292,4,4055.01,2000,2000,5,3000.0,2000,10000000.0,12000000.0,0
292,5,1867.97,1000,1000,6,1500.0,1000,5000000.0,6000000.0,0
292,6,10127.0,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
292,7,4210.71,4000,4000,10,6000.0,4000,16000000.0,24000000.0,0
293,0,8530.32,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
293,1,5658.51,4000,4000,8,6000.0,4000,20000000.0,24000000.0,0
293,2,1928.7,4000,4000,32,6000.0,4000,20000000.0,24000000.0,0
293,3,10114.62,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
293,4,3962.69,2000,2000,6,3000.0,2000,10000000.0,12000000.0,0
293,5,1889.47,2000,2000,16,3000.0,2000,7000000.0,12000000.0,0
293,6,9682.94,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
293,7,4312.88,4000,4000,10,6000.0,4000,18000000.0,24000000.0,0
294,0,8272.98,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
294,1,5320.34,4000,4000,8,6000.0,4000,20000000.0,24000000.0,0
294,2,1700.35,4000,4000,36,6000.0,4000,20000000.0,24000000.0,0
294,3,10392.79,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
294,4,3805.37,2000,2000,6,3000.0,2000,10000000.0,12000000.0,0
294,5,2119.53,2000,2000,10,3000.0,2000,8000000.0,12000000.0,0
294,6,9548.99,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
294,7,3886.04,4000,4000,16,6000.0,4000,20000000.0,24000000.0,0
295,0,7993.85,8000,8000,16,9600.0,8000,30400000.0,38400000.0,0
295,1,5629.3,4000,4000,8,6000.0,4000,20000000.0,24000000.0,0
295,2,1676.96,2000,2000,18,3000.0,2000,10000000.0,12000000.0,0
295,3,10255.72,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
295,4,3845.38,4000,4000,16,6000.0,4000,14000000.0,24000000.0,0
295,5,2194.8,2000,2000,10,3000.0,2000,9000000.0,12000000.0,0
295,6,9828.34,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
295,7,4248.16,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
296,0,7903.91,8000,8000,16,9600.0,8000,30400000.0,38400000.0,0
296,1,5297.78,4000,4000,8,6000.0,4000,20000000.0,24000000.0,0
296,2,1614.94,2000,2000,19,3000.0,2000,10000000.0,12000000.0,0
296,3,10320.79,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
296,4,3604.44,4000,4000,17,6000.0,4000,16000000.0,24000000.0,0
296,5,2051.23,2000,2000,10,3000.0,2000,10000000.0,12000000.0,0
296,6,9914.29,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
296,7,4236.0,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
297,0,7912.1,8000,8000,16,9600.0,8000,30400000.0,38400000.0,0
297,1,5108.16,4000,4000,8,6000.0,4000,20000000.0,24000000.0,0
297,2,1580.38,2000,2000,19,3000.0,2000,10000000.0,12000000.0,0
297,3,10089.73,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
297,4,3826.99,4000,4000,16,6000.0,4000,18000000.0,24000000.0,0
297,5,2206.52,2000,2000,10,3000.0,2000,10000000.0,12000000.0,0
297,6,9452.74,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
297,7,4003.62,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
298,0,7537.97,8000,8000,16,9600.0,8000,30400000.0,38400000.0,0
298,1,4945.65,4000,4000,9,6000.0,4000,20000000.0,24000000.0,0
298,2,1567.87,2000,2000,20,3000.0,2000,10000000.0,12000000.0,0
298,3,9727.32,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
298,4,3596.52,4000,4000,17,6000.0,4000,20000000.0,24000000.0,0
298,5,2055.92,2000,2000,10,3000.0,2000,10000000.0,12000000.0,0
298,6,9504.56,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
298,7,4020.96,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
299,0,7357.54,8000,8000,17,9600.0,8000,30400000.0,38400000.0,0
299,1,4989.86,4000,4000,9,6000.0,4000,20000000.0,24000000.0,0
299,2,1485.86,2000,2000,21,3000.0,2000,10000000.0,12000000.0,0
299,3,9659.4,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
299,4,4014.89,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
299,5,2256.99,2000,2000,9,3000.0,2000,10000000.0,12000000.0,0
299,6,9179.66,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
299,7,4228.39,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
